txid;index;created_block;value;fanin;fanout;fanout_share;total_value;spent_block;life;label
155d528b72f50245e44e23164563a983cbfe7988e9b7c7f8026c1c654eed8f38;0;643502;0.02335885;1;2;0.7046990596812347;0.03314727;643507;5;0
58574409e302ed87d6ddc7bce42e502f7810be9f02f52047393166ae85450b7b;0;643507;0.00210621;2;3;0.9974143687223855;0.00211167;643510;3;0
6aaa0a9c3055820e918fb1caba212685394284835c546b2371f97e4378eec6fb;0;643513;0.04785763;10;1;1.0;0.04785763;643517;4;0
d5c725088ae44c4d7b42d7a1231d75da4763438135dac9a530b47238dcae3e99;25;576430;0.00202935;11;201;0.001898575706626658;1.0688802099999997;643497;67067;1
fd30d5140cb758efa4920261a94558e49114037f74cdb127f346eb233191fd94;0;444163;0.012663;1;2;0.9770034241026583;0.01296106;643509;199346;1
5cb2dd0006b50b93c1b003759d2dbf5f45d2920ff9e50014fb91904a01507e13;1;643399;1.55823867;1;2;0.9769761245236835;1.5949608499999999;643496;97;0
8c7068814e508df7c9bc08f3f82bfb8670f88d484a8d5365c797e924e8a48f6b;0;491355;0.00034828;1;2;0.015228164496357362;0.02287078;643520;152165;1
7bd3c0591315346e3adfe696bee371d371043ec41fd11622a3753582bbcd01be;31;643490;0.06617184;4;41;0.018276899407720634;3.62051782;643497;7;0
f031264ef6b048e6a166a964880f2c9cfbdf8c0b8c6322e0537c2a818f86e0ad;0;584556;0.01134217;1;2;0.1191662396659613;0.09517939;643504;58948;1
b70fdb300ce2b6ba3438288c93f75cf05767992e14e2a1a8ae73f5da29242d9b;58;541188;0.03993866;7;952;0.0005705550092178679;69.99966586000005;643519;102331;1
6d3f592d9ca772291d33c78d365f69a53ec1dd4833227e15169db449416599a4;28;583954;0.00137206;3;201;0.0010776811800331661;1.2731594699999997;643497;59543;1
709627ff4042bdf13719d496005f125a3f7d9c94cd7e33ea0be86b0134293687;90;643386;0.01178059;3;100;6.882870857376207e-05;171.15808568999992;643500;114;0
ce77e8c150ba77717d218ed2592a324adc112de4d3849517558cb54e63af4569;1;643498;5.46e-06;1;3;0.00017854410039279704;0.03058068;643502;4;0
5c8a86b655144a587cce0dc44eeda2ba665629aeebaea0251d526fe830b0495d;57;586755;0.02895687;11;967;0.00048261727633631794;59.99965484000005;643519;56764;1
f6a2e6cc1e9b924d9d625c0ac7ee0a407626601ce85c01a02df6e8aa975303a2;1;522765;0.19988022;1;2;0.1999041645208263;0.9998802200000001;643501;120736;1
0977c9dadf10746356197fac44712e35951ed40e2a57e7242f155aa0859ab6e1;0;589096;0.00453221;4;2;0.31410053384914033;0.01442917;643497;54401;1
5be586ed5d733004576b291ddb95b521a44373b4af253959bb6050e658440dde;9;587715;7.09887683;1;101;0.026906194124843595;263.83801429000005;643511;55796;1
519b56483b8439f5d09f894b9cb103e27a5ae7516cae8f60da64b8bf89a0ead9;1;526342;0.0001885;1;2;0.04071186367465065;0.004630100000000001;643518;117176;1
65a132eb238192ccb0e81375c958648bbf78b61e74514595badba5d5178769b7;2;643509;5.46e-06;1;3;1.3523444228052825e-05;0.4037433;643511;2;0
3a57ec1ff68a6816cd19bf25885f22303c6575091f5e4b6a76891d0b84d6692b;95;497660;0.00163269;1;101;2.2837028256872535e-06;714.93102414;643500;145840;1
546846fcca80335f6a3bc9c0655d30ebfffe4013e733ac2b5c9356a8170ff3a0;0;536245;0.000116;11;2;0.0008915121891235512;0.130116;643496;107251;1
392334fdd5db3f0f9976484f29b696e637859da814bdbc9075323683c44345b4;1;481505;0.00045027;1;2;0.06043673584984168;0.00745027;643515;162010;1
757e282c51d08cdf60e6b0598251c593b5bd5a95307a87e8d7297363d72ba7a8;70;536679;0.04348732;5;943;0.000869752107661231;49.99967188000002;643519;106840;1
8af018f1bf67556d320425cfc992bc6a64bbd11e86857cb491850981332a7eae;2;451546;1.02;1;3;0.9535697627291256;1.06966479;643505;191959;1
323b4a013f65c66daadf4820632d244fec0773a45ab89fd304b3df5bd82d1a36;401;569110;0.04434262;7;962;0.0006334690545877818;69.99966245999994;643519;74409;1
e596cebdfda307e4da3381a68e1c3d25e861bb4efd6c3df7a6156f8a1e0805a3;1;587284;0.64990508;1;2;0.8666497898640719;0.74990508;643519;56235;1
3bb828712bee235fc5cfd503d86e3611a6c7704c0518282014fc4cd13410c24c;762;585752;0.009639;2;1542;0.00011015054350660262;87.50751192999988;643498;57746;1
f337e4625fb895ad5860e679399106ca4a7d8ad3b00bf8baf4dea5350ee6d69a;0;434301;0.0025514;1;2;0.07838065336667548;0.0325514;643509;209208;1
579c74edae03a4288f7ef70a3fffee0e7b41b9a3c144c68ac469c3dff125dd1e;0;519138;0.099439;2;2;0.09044521797025573;1.099439;643513;124375;1
67f1bc38d0e80d2169762074ca0d52fbac7d1668d55c0fa74c89405c33404b46;0;643485;0.02;1;2;0.951821190871083;0.02101235;643492;7;0
6dc17b6d40602886c3f05dd6d167f4c8f27cc26da010c19f258947f5537a6ce2;0;643394;0.026004;1;2;0.0041033091488830295;6.33732411;643501;107;0
151a0936e8ae851772ff29df44dc3038e7a7ffc87108c6746697f260abfc41e6;8;643401;0.0728067;1;57;0.0612510082245888;1.18866125;643514;113;0
017e6636e1675c995ae215a19a9475220d4b3a4cbc5fba00c390ceac6cbf3bec;0;643506;0.04038788;1;2;0.5581613512332089;0.07235879;643519;13;0
50cdcb858592250e704852c6a038e3e5371d324876c566dda4d5b35e9580a86a;0;643395;0.00277407;1;1;1.0;0.00277407;643520;125;0
4aa0fc15865e3c581135e03a580db435745ddfc8a253a4784ba5159555ed9fc6;1;546415;0.0257763;1;2;0.7206239296024369;0.035769419999999996;643507;97092;1
2ab4f407dadbac4b17ef6098a958b59c7bbd9086cb8a8b8a2aa4e795d7bbc673;1;513997;0.00141536;2;2;0.4144101939473438;0.00341536;643517;129520;1
eec1f614c8831053a5964fd451868f90430dd4ad653f1106dea76da262fd8f14;0;643496;0.012;3;6;0.0010043392821835998;11.94815359;643502;6;0
8525bedda7338b976dcd722e3c04d9aa5c3f151ac20cb155d36768611384b337;7;510396;0.00336253;51;201;0.003453862950235778;0.9735562900000003;643492;133096;1
9db78995257142b4e9b37d64271fd2a7763c35fb7bf7bb959f3620ab8bbf0407;0;643369;0.02294014;5;1;1.0;0.02294014;643498;129;0
62516b8f14b8c265a69b9446ee69eef57189a531523cb9556e7924872cb06b7a;65;553471;0.04353138;6;969;0.0007255270924564854;59.99966156000007;643519;90048;1
b6b51a3ecf252696c5820b9c15c17e065e6cdd09c4602be16f50f59a79f9b25a;1;502670;0.00392846;1;2;0.737259921253045;0.00532846;643506;140836;1
bfcf08b4ccc601c54df8d7643a33aab5e8fa8efda75577c3373a4cc3eeb20701;154;582641;9.16630322;4;262;0.29849831108967245;30.70805722999998;643511;60870;1
fbb16bbdaf8dd8af46e2898fc13742217dd6329419ea389d509aed4223937660;1;473484;0.0232;1;2;0.2635764598954783;0.08802;643520;170036;1
eaa7100e84b8e7ce662044163e67758d445eb149bb47c756ed4b32ce027642f0;412;543377;0.0409051;6;942;0.0006806212765575132;60.09964925999999;643519;100142;1
33a93591d4d9f3955947ed15ed831d49142254f291ea5c4b3033a8a345fa14ee;90;520566;3.01e-05;1;216;0.0005179399960492016;0.05811484000000003;643504;122938;1
5b954e38d7a37d4c77091eacf41d8be3af7805159088f00de77a59c3f613466c;0;643498;0.79301107;2;1;1.0;0.79301107;643501;3;0
31c1a4ebbb7c8fd188694a3edb13082c0680a1293142e4d37079d3b3082b2a28;0;643383;0.0232;4;2;0.006424546944410981;3.61114958;643517;134;0
1a99d245fb2a9f212075ae6fa581e779ca1dd1e3e2504292b0c3e9c8139cc161;1;577107;0.004;1;2;0.2761528865225655;0.01448473;643499;66392;1
cdfe9ee1f58ab7c4aa0291a140acd00fda1933dcc13d1e84083ddf47caafe86a;73;575498;0.03316609;11;968;0.0006038904858540633;54.92070297000001;643519;68021;1
ba97d5068821a842e2e66474e7669234216eb30b4c6a4fa30a93b0e3873813fd;1;414983;8.617e-05;1;2;0.24898147880609087;0.00034609;643520;228537;1
4166506119dcaebd47d4511a557c3b653840db024bce301a0938f26edf574da3;0;498227;0.00578901;1;2;0.7547443599612003;0.00767016;643496;145269;1
4dda44a63e67313fe5fc48d6199de34295bf280476a194a0e8890795279f7fac;5;643491;133.89411479;1;6;0.98285967564255;136.2291262;643492;1;0
ad6b1ae342f0c951a5a8ec07f6f0da5d3344df6afaf2f4d5900f714d8083f972;87;499365;0.00142158;1;101;0.00010191854516990051;13.948197530000002;643500;144135;1
6b40c1d553562e6fe990193b943e0882146e502f8d4b870a46102ece63b19ab2;0;643441;0.14999243;1;2;0.0615790890506895;2.4357689000000002;643508;67;0
669efe88b26401e00701604032e387a22c89acea33ec04fca0f3150ca47caddf;407;575938;0.03387972;17;970;0.0003985866061430627;84.99964494000012;643519;67581;1
6fd5c3e5c5172112d6bb58785eea98d5ec1e7a70e05a150f5d112f278e11cd97;0;643457;0.08231016;1;1;1.0;0.08231016;643510;53;0
f72e892dc66958a21706c71984c8942a624cd8ad79ebcccce9c90cf4156c2a85;0;578817;0.31967;10;14;0.040813551314493005;7.8324475499999995;643519;64702;1
4224ec465745029639453ceec8fe53e4b26b68dd36db09e9d56534b1d3cc86ca;11;643400;0.0228;1;21;0.0033171173047148593;6.8734379599999995;643511;111;0
f84b492de587c6aad7e143cd1ecf01ed79ed925323bfea73468a07a71d3b650f;1;643501;0.03889905;1;2;0.8823043085173704;0.04408802;643501;0;0
954b6ef2f1c865da1ab14c6dbfbdd11305ce858c27351f1be699b0b2fde6572d;1;643502;0.08976185;1;2;0.5691748099175398;0.15770524000000002;643508;6;0
c118a2ce43d3755b926dc0d45e2388a8f8adc0f1267d2bedbfedac8eff6b4a4c;0;503224;0.012189;1;2;0.23579138778194764;0.051694;643504;140280;1
8ebe775e5f9b72df70c69fa0033fe3e4936a13ce65b863adec6018716a415ce3;1;643495;7.845463;1;2;0.9807331056978411;7.99959026;643496;1;0
31fe7ae6d7db15340b6f19427d3bac0e3e5a4658b8d020daddefd5e40bbb0dfc;1;643520;0.38068002;1;2;0.687961409682516;0.5533450200000001;643520;0;0
02f2e3fd297fe29f5becc5682d64cfe44750ea3a6009f5d3dc2b2546542c6210;0;492843;0.00042639;1;2;0.008287595642923756;0.05144918;643517;150674;1
dbe598689f0e6adc6dd49f13841a3ffa61c1e30a77c7d78cda3982ba6bbf9ad6;1;577832;0.19393442;12;2;0.9967640983550863;0.19456401;643514;65682;1
adbb3ea6c4f6942f3a67f5c7f9ad551dbfe249cfc24fe9f5c3aa339e8c7a37d1;0;643482;0.00307253;2;3;0.9982261150945909;0.00307799;643491;9;0
5dd954916720c24718cd2099a4a06acf080d8b0ca1be619dcfc82ae2a6dc9a42;8;643499;0.0294;4;67;0.0011619719385326142;25.301815839999996;643500;1;0
5b9ac5412f2c4d2c62bb4b0a51f640b19577080e303daba759ee2472c87bea51;0;643491;0.6482174;1;2;0.39328391994890965;1.6482174;643492;1;0
0c4b55995075ffa8c2f987c90f38dd1202997b5411e2361ffb3999db26575a02;92;497481;0.00166591;1;101;7.781947436822561e-06;214.07366389;643500;146019;1
60189cc62bf91a21cae29a13d9e9d4486440d2f902eaca29b9e32f1dcb4118d5;1;581017;0.29746339;3;2;0.7484045008522672;0.39746338999999997;643517;62500;1
095328ec9816ef512a332701deefacd260ea8a7a1a8238d37e5c944dd74bde46;1;643502;0.03629999;1;2;0.6595017145232491;0.05504154;643504;2;0
04f9aa60f0cb0edf72981aecb61d464c3b71f29f95f96d930fde9a7a0e494be3;27;643489;0.14875578;1;49;0.010706242348550405;13.89430345;643491;2;0
88248fd94b12400809934aea67de4fa0f3ae22ab9ff33f5abb32300f703388fb;20;571876;0.024;12;26;0.00340597168732107;7.0464473000000005;643498;71622;1
d3c915240c2a260b049ed9871d473a7441b55a585c57b48d3afd21900a86ce57;4;643500;0.05772;1;32;0.0034602798317868774;16.680731849999997;643504;4;0
5daf2704b7485618c4f150ad47aa568b89ca9ec4ef5a398e076fc621abf0bce3;69;554298;0.04465701;7;970;0.0006379603867485878;69.99965974000007;643519;89221;1
f44c24736331c6a84c03e1c2ebb31d1dce37c64e5ac2c2a22577644c0a48897c;1;572862;0.00054511;2;2;0.03750233912335161;0.014535359999999999;643511;70649;1
98c9b144b962594e4088e4ad53d87987ce4582b8c4c3649552df4d8ee675c9fa;0;643503;0.11317407;1;2;0.08721630971571782;1.2976250699999998;643509;6;0
a34cba1983e6750576017bff4b87c2b09e1986ae8a4ef3c54bb9b8a47b7325f5;198;586045;0.00709141;72;201;0.003450021399258573;2.055468410000002;643514;57469;1
a2de73659ce56af31453eed495c6f8fd50ab1cb70641861b617f82f2024ee4fd;18;643404;0.26882803;1;33;0.12609789950918648;2.13189935;643520;116;0
e7397ccd8e2f31c2c98f9eb3431ced66734d67848d20efdc32aef4b0f0fca10b;0;643505;0.01622167;1;1;1.0;0.01622167;643519;14;0
c22aa31128e0533e6ffb24d147e99c55f926dbc179524c0cee7c41a7103c8191;1;498954;0.02061524;5;2;0.10741846244206556;0.19191524000000001;643517;144563;1
d91041e43009df72ee074f2ebd11d21f6a2e24d33ca734fe0d9fc7eb9399025e;1;643500;0.07244088;2;2;0.88143772378652;0.08218491;643501;1;0
f66461ed3b542ee315317c1803e908f5f20f7acdee86c171266490401732568a;4;518377;2.03;2;5;0.47861184006615276;4.24143289;643496;125119;1
6953ea6de7d1fe944e4d0ff98135aff74949178ecb0004e6512e75d8a9fc1aa1;602;590010;0.01026933;1;1549;0.00013121116593878442;78.26567142000002;643498;53488;1
906465ea64966ca5c704b6e2ee0422f667f35a4e8ec923d7c81ecdcce7c20403;0;643501;0.00137066;1;2;0.025649537782102626;0.053438;643510;9;0
d337d4c9aa68a340b731714fcb8accc64da7722b0baae32b639973a12ec5fef4;0;643499;0.04963415;1;2;0.24874302063041337;0.19953987;643501;2;0
36d20f56790a8dee4f4675ccfb5331f7995f559a5a783f8e511b8eca693cd11f;0;498585;0.010128;1;2;0.21367088607594936;0.0474;643496;144911;1
de229776542953bea5c46a5515a27a6bc1df1470535a6c2dceab614519f39eff;410;549887;0.03842437;4;968;0.0009606172985320362;39.99966485999998;643519;93632;1
1bd39636050defeda537d729c0343110ec17248c84d71f332b64f639ad9ea50c;0;643480;0.01090791;2;1;1.0;0.01090791;643506;26;0
5956665f222a5a964a69de462e7bab9d52e1b1db17e108444a57955aa8206179;9;643494;0.001062;1;31;0.0023993153411341808;0.44262627000000004;643499;5;0
6080a557e68f4d52e283dabbff776809d1fc89c003295417d95182c67c3c7488;19;643398;0.67407879;4;97;0.01138872921672151;59.188235769999984;643520;122;0
a3b0dd0f246c1c95e6472607d7eb1bd6d54bdef8f341ed8af59a6c308d50b252;13;643493;0.0058;1;23;0.004542038299046439;1.27695973;643507;14;0
6a87197d330e46d6ddf7b5076401ccdb031083961bb52924943e3abd8b65d1e1;0;643485;0.0102539;1;2;0.032808628004603234;0.31253669;643512;27;0
c75c2fc80f7723b23bc4b2c9c5b3f1c90c55ed5cb21ce719e3143388e388ced7;1;643496;0.76257893;3;2;0.9999673355958972;0.76260384;643496;0;0
2d3af245905c27aca0dd85a1661ee488a0d3d8d3309cae0b570b4f97380e8f47;1;564702;0.00234423;2;4;0.003666612955431469;0.6393448199999999;643504;78802;1
83a1e0b60144c28c8ee7fa7947db32487e0d9ad8cbbfc70f0ff3209388371473;0;643499;0.20130277;7;1;1.0;0.20130277;643504;5;0
de82cf6a7e72ee0f3d6e07927ae117b99ac3963a28d0d74cd2cb6785588f824a;0;643500;0.0607;5;1;1.0;0.0607;643501;1;0
8b5172c7eee34f759223c64884fd513f0f8cf40e3ceb49716bae82013b001016;1303;588336;0.01178946;1;1380;0.00015618343464965492;75.48470186000003;643516;55180;1
87184338fd0d943014a5c0f32ed061e8c1752293eb9f57abdab6e0d4fef38b1c;1;643426;0.0019097;1;2;0.18929718081315414;0.010088370000000001;643511;85;0
d790b9eecbd68f7e4080354599e395acd790c65d60212a6bf780a298c06be1de;62;589574;0.02754679;12;962;0.0004591158061234351;59.99965506000013;643519;53945;1
2381db00964178a89720665c2c277a9acffb50796c78938d4987acc92e29b206;0;434495;0.00071216;3;1;1.0;0.00071216;643496;209001;1
5338ce2f73077a62fa631596d140182389bf57a6b7ea1ccd3bad3094e679f10f;1;643394;0.03133314;2;2;0.5505587356375764;0.05691153;643519;125;0
6d77552199a65d01779ba084645dfb03e6050e4a17c1bee878a429a2bb4da332;0;643520;0.21779835;1;1;1.0;0.21779835;643520;0;0
901705559a45e9427512a4624693a693e4fa4ebbc9f5ece749d992e594ef6ce3;590;588811;0.0101844;2;1496;0.00013438966162042634;75.78261509999992;643498;54687;1
78cab2aee7fb77b00faf207a2c3e5060138f417128e583b3f490901e6dd02c04;1;493071;0.08405287;8;2;0.9298255162623197;0.09039639000000001;643498;150427;1
eeb5eb07151cd8350b7a1c1fb431b72c8b17605e4c7b0f91a372fa45c82ba175;2;643511;0.22113995;1;5;0.04513598750103928;4.89941535;643513;2;0
40d53807fba24739ffa065ae0947ef500814a7b9514939401a9498526bd45de0;1;643417;0.00886462;1;2;0.12507276824073696;0.0708757;643508;91;0
edf560e8a13592a4175a83195a994d613a27055767ebdb5344eb35ead213fc11;1;502172;2.08366634;1;2;0.9996353529236115;2.0844264200000002;643491;141319;1
e06464e659161f23945a745440e6242d1ac0a886a640a5bc3dd67f5e5e61de88;0;590918;2.99966536;2;2;0.49997211177791423;5.99966536;643492;52574;1
06ec21f2b49d2ff2d22c109b2c4d203b7ad8bfd35e3103061e74bb0855751732;11;643515;0.00173913;3;32;0.000985866067209669;1.7640631499999997;643517;2;0
d3137ce79c304c590ca791656447c9bf6eb2fc773a4f373bf3cf1220e539ba08;1;527262;0.71543273;3;3;0.9049248999186073;0.79059901;643497;116235;1
a09c041e87ce6c9dcee55783e034d19adafc3a270db6b5be53a8af8661bdae3b;1;508976;0.07580354;1;2;0.8769518208047682;0.0864398;643517;134541;1
4d55fd840a07724ba378dea0facbfec22a0beff3a98b0929da955768f246248d;30;574405;0.00254206;4;201;0.0019287174685129135;1.3180053799999998;643497;69092;1
18a07356ef548238e8af1f81a8ca78b86adb0e2da1015dc93cc900dc1f7fa808;37;485373;0.16356598;2;199;0.0007501412455701587;218.04690912;643503;158130;1
c101a674799b44db8657d7275b5f413303ca6745a1881cc5a84c4323e8d0f0c3;0;643492;17.0;1;2;0.2428578640409171;69.99979213;643507;15;0
b8a846ab2b94d332b2401b76bc8983bec52661f13ed220afc3bd43323774c38e;0;504714;0.00666559;1;1;1.0;0.00666559;643509;138795;1
cfcb1b66f3078567e02373bb5b4f6afd2802c19f4aaac75cdaf34eda579b2b86;0;643501;1.20177278;1;2;0.009437226632721844;127.34385077;643503;2;0
887c3b9f4a3d3a2697f83104c8b5c9d7099bcbfad35135d9f61037054f2fa981;0;433644;0.00121438;10;1;1.0;0.00121438;643496;209852;1
32ef4a65a222ada458fef6268c6af89e345bcd7509ac86c90f7c980fd3e2dea0;1;643504;0.18884801;1;2;0.9155881827615692;0.20625868;643506;2;0
4c8ef84295cca3d8111915831786219a1fcbf923186e113bde2b0e8fe4ba2e82;0;558087;0.49990508;1;2;0.33329114399692544;1.49990508;643491;85404;1
d3669fc32df68a5e452a907db1e5528a9414e1eb609b8eb3f59d07825da0766a;4;498040;0.19668583;6;7;0.08353889544534537;2.3544221999999997;643498;145458;1
7d7cf62bf92e0befd93704e0b16770aab952775c4c43e306be208d9026e5fdb1;8;643500;0.0038058;1;23;0.0026977148233170455;1.41074956;643511;11;0
bb7e1348fa07056e8694df7c3dae6f6fe8c6da04fdf34a72b82ca2166233ec90;1;643410;0.034804;1;2;0.7826313584581596;0.04447049;643503;93;0
498256766dac3b502daeda5e1c095b8d184306a523579482664d8f4c0985544e;0;643491;0.0031;2;1;1.0;0.0031;643513;22;0
66456c3f500ba27415fa1c4b501b2403061db84cc3cc1c10d4c5c31b0ca169e7;7;643418;0.00209148;3;9;0.021397941992453408;0.09774211000000001;643519;101;0
260928d13f125e8bd306d41f1ce728c0644f9580957113f99dd05d6910f1aa83;11;493986;1.0;3;16;0.015210299678033364;65.74492424;643492;149506;1
df4b9ddc0e8944e05ff756048d79a17f661f486a97382f25e033f66b67e5d19c;0;643489;0.00726652;2;1;1.0;0.00726652;643491;2;0
7387369c75d51819abc8a8327f670397048eee7869b3a85c0d812ddcdf9f60e6;60;586624;6.52592743;2;101;0.044609052257452084;146.2915507;643511;56887;1
6c95e17d3a7408e6b9697f93ae0d3f126183fd8da82cab5d0cca17394874691a;70;550793;0.04341094;5;966;0.0008682246334276679;49.99966405999996;643519;92726;1
b782c04a0aa5a87e703f2e664f95c3dc120ebfa114938c8b3cada8e0a95d9bdd;1;643505;0.90650497;1;2;0.9556081896764648;0.9486157399999999;643505;0;0
4397de494acfd31c81270a138916d0f8bb2641b47d843df0967aa780a15f2763;19;643491;0.0538156;2;23;0.002933296552099683;18.346457320000003;643498;7;0
bbe12217e739c3e016e12e35a35c88b0d9c037dc13040cd3e908d883a7e6380f;1;643454;0.143;1;2;0.8101703918641217;0.17650607999999998;643500;46;0
18e2d8242c9c9da2d8a5300489a98d400dcf3a1e4c60d802adeb633e9495d2f6;416;544574;0.03957357;5;960;0.0007914766854813062;49.99966609999997;643519;98945;1
661618c1897cb850695ba19440e3ff244a3ced03a3cd6735b591db23f4e7056e;0;643423;0.01097045;2;2;0.1715180412536344;0.06396091000000001;643498;75;0
26b3b68fb30f5091d612c92db749b5248ac08f978de7b1de0b4c2cd5b90f86f1;0;525004;0.002424;58;2;0.0001844408611379453;13.142424;643519;118515;1
6903734a63d6686380f906e62f705c199dfc2276ee6d6535d67f0e84fe99746b;147;539687;0.00129545;144;198;0.0014988600240720084;0.8642901799999998;643520;103833;1
3a1446fc8eda86a344160e4fdb3312841b76eb2944d4093d72da6204d1df8f9d;1;643364;0.00538954;1;2;0.6712642017501688;0.00802894;643504;140;0
ceebc671df0f48fb91c81433354f3ec1432249eaeff0a8f4952f9c8ff017220c;0;643430;0.0757247;1;2;0.01114901767600018;6.792051300000001;643491;61;0
ae759f5b3c4d8be4d96c5693b193decf91c0d8ab6ba8bbdd93bfbcc2b76ec659;0;643494;0.02716135;1;2;0.008791246642524049;3.08959026;643500;6;0
1a48908bad2d6d127ff264b6371ae1a7f50c4b7b675c76cc24adbf2d80c7b785;1;643392;0.00992289;1;2;0.8370292765263955;0.01185489;643517;125;0
bca0cd3003d4cb46039ae7afa1cfe5ccf15ec80ef2e8bb0606da729819fb9852;232;487577;0.00159237;1;281;0.0003646067115212187;4.367363380000015;643501;155924;1
ce9470df3c09c3c3cca28d026dbeafc990c217627a26c4ec74833275668ad0ec;1;643505;0.02412885;1;2;0.0038766629967822725;6.2241288500000005;643505;0;0
5dce71271c75136ad8da6d680145b4cb80d5845f9fab939570899b80d86f913d;0;643491;0.00215424;3;2;0.7191971529108548;0.00299534;643515;24;0
9eca3a232cd2f1e4f31df0342ed1403991c008a77258d5e64868a309e40d2fb9;1;643513;0.26794889;1;2;0.7505591962285834;0.35699901;643513;0;0
b20271587f1280e533e4dbe7a93787b6af4041228cfd25425641ecea4efe14fa;69;503085;0.0073;20;402;0.0012781573556889516;5.711346860000003;643517;140432;1
2c8a075ea4d1fe5195e42013d57906b1d4785e72092213f59bad8a69152a77c3;398;531556;0.03479941;6;955;0.0005799933922032518;59.99966632000001;643519;111963;1
b50a173f303d64d73d46cef59101277be3d477b5c38956abe0091522ae70cf20;1;537256;0.00021457;1;2;0.955470454646658;0.00022457;643504;106248;1
45925ed51c7fe00bb8886e19393356fc8f1f34c22cef9a68088e87c9ae4a798f;1;477414;0.1;3;2;0.8762466360891641;0.11412312000000001;643516;166102;1
701920cf622298cc2730052621867308c4b20591e7be3ae11b38bc320f3dd7ff;0;643514;1.0;1;2;0.04189739429027238;23.86783276;643519;5;0
f7f525def17795bde491b5dd0664496a4abdc52f8e078632320d0c71f74718ee;0;643504;0.00024875;4;2;0.06284104688763137;0.0039584;643504;0;0
f3f6f4bc82ca864dcb82b6a8b4a0d8cef5594034b5ca951bafec815d5d560df7;0;643518;1.9387998;1;3;0.9999971838326868;1.9388052599999999;643518;0;0
aa022175165d887553ce88f145eae77211905d9bc8907747028a3590a76f3d77;0;643421;0.001;1;3;0.00020215427727116796;4.946717;643502;81;0
98b581d54a0e50b0f84b240512cdc1dfa5dc74eb1eaac11a6f98e1d9c3a45863;6;643466;0.00388867;1;23;0.0012604400045992947;3.08516866;643503;37;0
e3927f6980f7bc0bb6627f0b4b4698159cc580bab0310eb81e3350309ce0fabd;1;643449;0.01920207;1;2;0.10756269052508462;0.1785198;643515;66;0
8649d07e855cae05f1c95766b5c8a9fc2f5fbe4e035362f6ced69930d740ed80;1;643421;0.00328336;2;2;0.21082506199490686;0.015573859999999998;643504;83;0
a82b1bbb8ca7badf90714311c629d88a61f5a77430b1e5166aebfc544e7902bb;30;577223;0.00044531;26;44;0.0018390982516899557;0.24213497000000006;643496;66273;1
5f94cf67d98ab6977d4f114ca445ea68580e0272794e1df41b0efbb5d150352e;1;474040;0.00118623;1;2;0.5442595421948769;0.00217953;643512;169472;1
05f867af6519369bfcbcad35efad425e246290b5ae82f13173cd6f9e8bbb4e4f;199;575396;0.01988426;10;201;0.007809938495967459;2.546020050000001;643514;68118;1
dcef435949490dda45105fb3037f89797d5f23a72c09bbb53c6357727a9f0950;29;558067;0.00100213;48;201;0.004737737600166871;0.21152078999999985;643499;85432;1
e760b5e9230d763f6c6dab509f949c062f327cca604d610478c45f813705f9e6;0;440544;0.0023339;2;2;0.14626274527007124;0.0159569;643504;202960;1
f98110abe685d9c63243bfb7634747151f7a7a35db20358d44f705db107d0e5c;0;643431;0.13338527;3;1;1.0;0.13338527;643491;60;0
